시군구,번지,본번,부번,단지명,전용면적(㎡),계약년월,계약일,거래금액(만원),층,건축년도,도로명,해제사유발생일,등기신청일자,거래유형,중개사소재지
경기도 김포시 운양동,1439,1439,0,전원마을(월드5차3단지),84.98,202306,9,"30,000",13,2000,전원로38번길 86,,20230629,중개거래,경기 김포시
경기도 김포시 운양동,1439,1439,0,전원마을(월드5차3단지),84.98,202307,5,"35,000",14,2000,전원로38번길 86,,20230731,중개거래,경기 김포시
경기도 김포시 운양동,1439,1439,0,전원마을(월드5차3단지),164.97,202308,3,"59,500",12,2000,전원로38번길 86,,20230907,직거래,-
경기도 김포시 운양동,1439,1439,0,전원마을(월드5차3단지),84.98,202311,20,"37,000",6,2000,전원로38번길 86,,20240130,중개거래,경기 김포시
경기도 김포시 운양동,1434,1434,0,전원마을(월드6차4단지),84.98,202308,19,"30,000",2,2000,김포한강11로 158,,20230915,중개거래,경기 김포시
경기도 김포시 운양동,1434,1434,0,전원마을(월드6차4단지),84.98,202310,21,"32,000",5,2000,김포한강11로 158,, ,중개거래,경기 김포시
경기도 김포시 운양동,1434,1434,0,전원마을(월드6차4단지),84.98,202311,23,"30,000",2,2000,김포한강11로 158,,20231215,중개거래,경기 김포시
경기도 김포시 운양동,1434,1434,0,전원마을(월드6차4단지),84.98,202312,4,"33,000",14,2000,김포한강11로 158,, ,중개거래,경기 김포시
경기도 김포시 운양동,1434,1434,0,전원마을(월드6차4단지),84.98,202312,18,"30,000",1,2000,김포한강11로 158,,20231226,중개거래,경기 김포시
경기도 김포시 운양동,1434,1434,0,전원마을(월드6차4단지),134.95,202401,18,"37,500",1,2000,김포한강11로 158,, ,중개거래,경기 김포시
경기도 김포시 운양동,1434,1434,0,전원마을(월드6차4단지),84.98,202401,24,"32,700",6,2000,김포한강11로 158,, ,중개거래,경기 김포시
경기도 김포시 운양동,1304-5,1304,5,풍경마을래미안한강2차,75.86,202306,15,"46,000",6,2014,김포한강11로 227,,20230724,중개거래,경기 김포시
경기도 김포시 운양동,1304-5,1304,5,풍경마을래미안한강2차,68.98,202306,16,"42,800",10,2014,김포한강11로 227,,20230814,중개거래,경기 김포시
경기도 김포시 운양동,1304-5,1304,5,풍경마을래미안한강2차,68.98,202306,17,"46,300",4,2014,김포한강11로 227,,20230922,중개거래,경기 김포시
경기도 김포시 운양동,1304-5,1304,5,풍경마을래미안한강2차,84.98,202306,20,"46,000",3,2014,김포한강11로 227,,20230925,중개거래,경기 김포시
경기도 김포시 운양동,1304-5,1304,5,풍경마을래미안한강2차,84.98,202306,20,"52,400",20,2014,김포한강11로 227,,20230831,중개거래,경기 김포시
경기도 김포시 운양동,1304-5,1304,5,풍경마을래미안한강2차,84.98,202306,22,"54,000",20,2014,김포한강11로 227,,20230724,중개거래,경기 김포시
경기도 김포시 운양동,1304-5,1304,5,풍경마을래미안한강2차,84.98,202306,24,"51,500",19,2014,김포한강11로 227,,20230828,중개거래,경기 김포시
경기도 김포시 운양동,1304-5,1304,5,풍경마을래미안한강2차,75.86,202306,30,"45,000",10,2014,김포한강11로 227,,20231031,중개거래,경기 김포시
경기도 김포시 운양동,1304-5,1304,5,풍경마을래미안한강2차,84.98,202307,7,"53,500",11,2014,김포한강11로 227,,20230904,중개거래,경기 김포시
경기도 김포시 운양동,1304-5,1304,5,풍경마을래미안한강2차,84.98,202307,8,"52,000",14,2014,김포한강11로 227,,20230915,중개거래,경기 김포시
경기도 김포시 운양동,1304-5,1304,5,풍경마을래미안한강2차,84.98,202307,13,"50,000",2,2014,김포한강11로 227,,20230922,중개거래,경기 김포시
경기도 김포시 운양동,1304-5,1304,5,풍경마을래미안한강2차,75.86,202307,21,"40,900",2,2014,김포한강11로 227,,20231220,중개거래,경기 김포시
경기도 김포시 운양동,1304-5,1304,5,풍경마을래미안한강2차,84.98,202307,22,"51,000",2,2014,김포한강11로 227,,20230915,중개거래,경기 김포시
경기도 김포시 운양동,1304-5,1304,5,풍경마을래미안한강2차,84.98,202307,30,"52,800",4,2014,김포한강11로 227,,20231024,중개거래,경기 김포시
경기도 김포시 운양동,1304-5,1304,5,풍경마을래미안한강2차,84.98,202308,5,"48,000",16,2014,김포한강11로 227,,20230825,중개거래,경기 김포시
경기도 김포시 운양동,1304-5,1304,5,풍경마을래미안한강2차,84.98,202308,9,"51,700",5,2014,김포한강11로 227,,20231110,중개거래,경기 김포시
경기도 김포시 운양동,1304-5,1304,5,풍경마을래미안한강2차,68.98,202308,22,"46,000",15,2014,김포한강11로 227,,20231020,중개거래,경기 김포시
경기도 김포시 운양동,1304-5,1304,5,풍경마을래미안한강2차,84.98,202308,24,"48,000",6,2014,김포한강11로 227,,20230925,중개거래,경기 김포시
경기도 김포시 운양동,1304-5,1304,5,풍경마을래미안한강2차,84.98,202308,28,"44,300",4,2014,김포한강11로 227,,20230920,중개거래,경기 김포시
경기도 김포시 운양동,1304-5,1304,5,풍경마을래미안한강2차,70.76,202309,2,"43,800",2,2014,김포한강11로 227,,20231102,중개거래,경기 김포시
경기도 김포시 운양동,1304-5,1304,5,풍경마을래미안한강2차,84.98,202309,6,"43,700",10,2014,김포한강11로 227,20230914, ,중개거래,경기 화성시
경기도 김포시 운양동,1304-5,1304,5,풍경마을래미안한강2차,84.98,202309,11,"50,000",4,2014,김포한강11로 227,, ,중개거래,경기 김포시
경기도 김포시 운양동,1304-5,1304,5,풍경마을래미안한강2차,84.98,202309,13,"48,900",9,2014,김포한강11로 227,,20231013,중개거래,경기 김포시
경기도 김포시 운양동,1304-5,1304,5,풍경마을래미안한강2차,84.97,202309,15,"54,000",4,2014,김포한강11로 227,, ,중개거래,"경기 김포시, 서울 서초구"
경기도 김포시 운양동,1304-5,1304,5,풍경마을래미안한강2차,84.98,202309,20,"49,900",5,2014,김포한강11로 227,,20231123,중개거래,경기 김포시
경기도 김포시 운양동,1304-5,1304,5,풍경마을래미안한강2차,70.76,202310,17,"44,000",12,2014,김포한강11로 227,,20231204,중개거래,경기 김포시
경기도 김포시 운양동,1304-5,1304,5,풍경마을래미안한강2차,84.98,202310,20,"51,500",13,2014,김포한강11로 227,,20231212,중개거래,경기 김포시
경기도 김포시 운양동,1304-5,1304,5,풍경마을래미안한강2차,70.76,202310,21,"45,500",11,2014,김포한강11로 227,, ,중개거래,경기 김포시
경기도 김포시 운양동,1304-5,1304,5,풍경마을래미안한강2차,84.98,202310,21,"50,500",4,2014,김포한강11로 227,,20240115,중개거래,경기 김포시
경기도 김포시 운양동,1304-5,1304,5,풍경마을래미안한강2차,84.98,202310,23,"53,900",8,2014,김포한강11로 227,,20231219,중개거래,경기 김포시
경기도 김포시 운양동,1304-5,1304,5,풍경마을래미안한강2차,84.98,202310,28,"52,500",3,2014,김포한강11로 227,, ,중개거래,경기 김포시
경기도 김포시 운양동,1304-5,1304,5,풍경마을래미안한강2차,84.98,202310,31,"50,500",4,2014,김포한강11로 227,20231102, ,중개거래,경기 김포시
경기도 김포시 운양동,1304-5,1304,5,풍경마을래미안한강2차,84.98,202311,3,"48,500",6,2014,김포한강11로 227,,20231226,중개거래,경기 김포시
경기도 김포시 운양동,1304-5,1304,5,풍경마을래미안한강2차,84.98,202311,8,"52,300",5,2014,김포한강11로 227,, ,중개거래,경기 김포시
경기도 김포시 운양동,1304-5,1304,5,풍경마을래미안한강2차,84.98,202311,14,"53,900",12,2014,김포한강11로 227,, ,중개거래,경기 김포시
경기도 김포시 운양동,1304-5,1304,5,풍경마을래미안한강2차,84.97,202311,18,"56,250",16,2014,김포한강11로 227,, ,중개거래,경기 김포시
경기도 김포시 운양동,1304-5,1304,5,풍경마을래미안한강2차,70.76,202311,29,"45,700",15,2014,김포한강11로 227,, ,중개거래,경기 김포시
경기도 김포시 운양동,1304-5,1304,5,풍경마을래미안한강2차,84.98,202312,7,"50,500",10,2014,김포한강11로 227,,20231211,중개거래,경기 김포시
경기도 김포시 운양동,1304-5,1304,5,풍경마을래미안한강2차,70.76,202312,9,"41,000",1,2014,김포한강11로 227,,20240131,중개거래,경기 김포시
경기도 김포시 운양동,1304-5,1304,5,풍경마을래미안한강2차,84.98,202312,22,"50,800",6,2014,김포한강11로 227,, ,중개거래,"경기 김포시, 서울 양천구"
경기도 김포시 운양동,1304-5,1304,5,풍경마을래미안한강2차,84.98,202401,3,"52,000",10,2014,김포한강11로 227,, ,중개거래,경기 김포시
경기도 김포시 운양동,1304-5,1304,5,풍경마을래미안한강2차,84.98,202401,11,"50,000",9,2014,김포한강11로 227,, ,중개거래,경기 김포시
경기도 김포시 운양동,1304-5,1304,5,풍경마을래미안한강2차,84.98,202401,20,"51,800",6,2014,김포한강11로 227,, ,중개거래,경기 김포시
경기도 김포시 운양동,1249-1,1249,1,풍경마을한강한라비발디,106.0567,202306,6,"58,000",19,2013,김포한강11로255번길 149,,20231019,중개거래,경기 김포시
경기도 김포시 운양동,1249-1,1249,1,풍경마을한강한라비발디,106.0744,202306,17,"53,700",12,2013,김포한강11로255번길 149,,20231004,중개거래,경기 김포시
경기도 김포시 운양동,1249-1,1249,1,풍경마을한강한라비발디,105.9775,202306,24,"59,200",10,2013,김포한강11로255번길 149,,20230919,중개거래,경기 김포시
경기도 김포시 운양동,1249-1,1249,1,풍경마을한강한라비발디,105.299,202307,3,"51,000",14,2013,김포한강11로255번길 149,,20230706,직거래,-
경기도 김포시 운양동,1249-1,1249,1,풍경마을한강한라비발디,105.299,202307,28,"49,900",2,2013,김포한강11로255번길 149,,20231004,중개거래,경기 김포시
경기도 김포시 운양동,1249-1,1249,1,풍경마을한강한라비발디,105.9775,202308,26,"65,000",11,2013,김포한강11로255번길 149,20231024, ,중개거래,경기 김포시
경기도 김포시 운양동,1249-1,1249,1,풍경마을한강한라비발디,106.0744,202309,22,"53,300",2,2013,김포한강11로255번길 149,,20231228,중개거래,경기 김포시
경기도 김포시 운양동,1249-1,1249,1,풍경마을한강한라비발디,105.9775,202310,22,"64,500",15,2013,김포한강11로255번길 149,,20231220,중개거래,경기 김포시
경기도 김포시 운양동,1249-1,1249,1,풍경마을한강한라비발디,105.299,202311,6,"65,000",16,2013,김포한강11로255번길 149,,20231204,중개거래,경기 김포시
경기도 김포시 운양동,1249-1,1249,1,풍경마을한강한라비발디,105.9775,202312,15,"55,000",12,2013,김포한강11로255번길 149,,20240115,중개거래,경기 김포시
경기도 김포시 운양동,1249-1,1249,1,풍경마을한강한라비발디,105.9775,202312,29,"59,000",6,2013,김포한강11로255번길 149,, ,중개거래,경기 김포시
경기도 김포시 운양동,1250-3,1250,3,한강신도시e편한세상,140.463,202306,8,"73,000",11,2012,김포한강11로 287,,20230914,중개거래,경기 김포시
경기도 김포시 운양동,1250-3,1250,3,한강신도시e편한세상,121.744,202306,13,"65,000",13,2012,김포한강11로 287,,20230720,중개거래,경기 김포시
경기도 김포시 운양동,1250-3,1250,3,한강신도시e편한세상,101.847,202306,13,"54,300",7,2012,김포한강11로 287,,20230720,중개거래,경기 김포시
경기도 김포시 운양동,1250-3,1250,3,한강신도시e편한세상,101.91,202307,8,"53,000",1,2012,김포한강11로 287,,20231013,중개거래,경기 김포시
경기도 김포시 운양동,1250-3,1250,3,한강신도시e편한세상,121.859,202307,21,"63,000",8,2012,김포한강11로 287,,20230814,중개거래,경기 김포시
경기도 김포시 운양동,1250-3,1250,3,한강신도시e편한세상,101.91,202307,27,"54,450",7,2012,김포한강11로 287,,20231031,중개거래,경기 김포시
경기도 김포시 운양동,1250-3,1250,3,한강신도시e편한세상,140.463,202307,28,"71,000",23,2012,김포한강11로 287,,20231018,중개거래,경기 김포시
경기도 김포시 운양동,1250-3,1250,3,한강신도시e편한세상,140.463,202308,5,"73,000",23,2012,김포한강11로 287,,20231130,중개거래,경기 김포시
경기도 김포시 운양동,1250-3,1250,3,한강신도시e편한세상,101.906,202308,8,"59,300",13,2012,김포한강11로 287,,20231129,중개거래,경기 김포시
경기도 김포시 운양동,1250-3,1250,3,한강신도시e편한세상,101.906,202308,22,"55,500",10,2012,김포한강11로 287,,20231031,중개거래,경기 김포시
경기도 김포시 운양동,1250-3,1250,3,한강신도시e편한세상,101.847,202308,22,"57,000",12,2012,김포한강11로 287,,20231222,중개거래,경기 김포시
경기도 김포시 운양동,1250-3,1250,3,한강신도시e편한세상,156.413,202309,1,"105,000",14,2012,김포한강11로 287,,20231215,중개거래,경기 김포시
경기도 김포시 운양동,1250-3,1250,3,한강신도시e편한세상,121.983,202309,27,"59,000",2,2012,김포한강11로 287,,20230927,직거래,-
경기도 김포시 운양동,1250-3,1250,3,한강신도시e편한세상,101.91,202310,25,"62,500",7,2012,김포한강11로 287,,20240110,중개거래,경기 김포시
경기도 김포시 운양동,1250-3,1250,3,한강신도시e편한세상,121.744,202311,4,"67,000",18,2012,김포한강11로 287,,20231220,중개거래,경기 김포시
경기도 김포시 운양동,1250-3,1250,3,한강신도시e편한세상,101.91,202311,16,"60,000",6,2012,김포한강11로 287,,20231206,중개거래,경기 김포시
경기도 김포시 운양동,1250-3,1250,3,한강신도시e편한세상,140.463,202311,21,"66,000",7,2012,김포한강11로 287,, ,중개거래,경기 김포시
경기도 김포시 운양동,1250-3,1250,3,한강신도시e편한세상,121.983,202311,25,"63,000",4,2012,김포한강11로 287,20231218, ,직거래,-
경기도 김포시 운양동,1250-3,1250,3,한강신도시e편한세상,121.983,202311,25,"63,000",4,2012,김포한강11로 287,, ,직거래,-
경기도 김포시 운양동,1250-3,1250,3,한강신도시e편한세상,140.463,202312,23,"83,000",22,2012,김포한강11로 287,, ,중개거래,경기 김포시
경기도 김포시 운양동,1250-3,1250,3,한강신도시e편한세상,121.983,202401,4,"64,500",3,2012,김포한강11로 287,, ,중개거래,경기 김포시
경기도 김포시 운양동,1250-3,1250,3,한강신도시e편한세상,101.91,202401,22,"60,000",6,2012,김포한강11로 287,, ,중개거래,경기 김포시
경기도 김포시 운양동,1301-1,1301,1,한강신도시롯데캐슬,84.7628,202306,6,"50,300",6,2014,김포한강11로 275,,20230808,중개거래,경기 김포시
경기도 김포시 운양동,1301-1,1301,1,한강신도시롯데캐슬,84.7628,202306,13,"53,000",17,2014,김포한강11로 275,,20230901,중개거래,경기 김포시
경기도 김포시 운양동,1301-1,1301,1,한강신도시롯데캐슬,84.7628,202306,21,"50,500",4,2014,김포한강11로 275,,20230804,중개거래,경기 김포시
